# GeoNames cities15000; CC BY 4.0
# geoname_id,latitude,longitude,country_code,encoded_name
1867377,38.565560,125.427220,KP,Unch%27on-up
1867429,38.513890,125.189720,KP,Ullyul
1867927,38.953890,127.891670,KP,T%27ongch%27on-up
1868144,39.752610,126.257980,KP,Tokch%27on
1868578,38.088220,125.298300,KP,T%27aet%27an-up
1868998,38.991390,125.977780,KP,Sungho%201-tong
1869012,39.431670,125.932780,KP,Sunch%27on
1869021,39.203230,125.693120,KP,Sunan
1869446,38.763490,125.640960,KP,Songnim-ni
1869577,38.360280,125.137220,KP,Songhwa
1870277,38.235320,125.762440,KP,Sinwon-up
1870413,39.494720,125.473610,KP,Sil-li
1870434,38.416670,126.233330,KP,Sinmak
1870648,38.353230,125.484230,KP,Sinch%27on-up
1870742,39.598060,125.609720,KP,Sinanju
1870883,38.507220,125.755830,KP,Sariwon-si
1871484,39.947500,127.871110,KP,Samho-rodongjagu
1871537,38.359440,125.325860,KP,Samch%27on
1871859,39.033850,125.754320,KP,Pyongyang
1871871,39.246390,125.871940,KP,P%27yongsong
1871932,38.123890,126.204720,KP,Pongch%27on-up
1873014,37.993060,126.301390,KP,Paech%27on-up
1873172,37.934720,125.361940,KP,Ongjin
1873757,38.737500,125.407780,KP,Namp%27o
1874533,38.991820,125.658710,KP,Man%27gyongdae-ri
1875060,38.446110,125.018610,KP,Kwail-up
1875107,39.979690,125.252900,KP,Kusong-si
1875506,39.867220,126.030280,KP,Kujang-up
1875588,39.438060,127.243060,KP,Kowon-up
1875632,38.855830,127.418060,KP,Kosan
1876105,38.936390,125.581110,KP,Kangson
1876124,37.907500,125.510000,KP,Kangnyong
1876153,39.142500,126.096110,KP,Kangdong-up
1876373,37.970830,126.554440,KP,Kaesong
1876401,39.700560,125.893330,KP,Kaech%27on
1876873,38.670280,125.776110,KP,Hwangju-up
1877030,39.841980,127.632060,KP,Hungnam
1877046,38.798610,125.791940,KP,Hukkyo-ri
1877148,38.710280,127.598330,KP,Hoeyang
1877449,39.918330,127.536390,KP,Hamhung
1877615,38.040560,125.714720,KP,Haeju
1877872,38.863890,125.800000,KP,Chunghwa
1878389,39.692520,125.213550,KP,Chongju-si
1878458,37.970280,125.937500,KP,Ch%27ongdan-up
1879029,38.250830,125.096110,KP,Changyon
1879487,38.399170,125.615560,KP,Chaeryong-up
1879490,38.735830,125.230830,KP,Chaeryong-ni
1879544,38.247190,125.794760,KP,Ayang-ni
1879613,39.617780,125.664720,KP,Anju
1879672,39.042500,127.523890,KP,Anbyon-up
1879682,38.510830,125.494170,KP,Anak
1880135,1.391110,103.851390,SG,Yio%20Chu%20Kang
1880137,1.396650,103.747380,SG,Yew%20Tee
1880159,1.333330,103.933330,SG,Ulu%20Bedok
1880176,1.336110,103.850000,SG,Toa%20Payoh%20New%20Town
1880177,1.283330,103.832780,SG,Tiong%20Bahru%20Estate
1880184,1.349170,103.843610,SG,Thomson
1880214,1.316670,103.816670,SG,Tanglin
1880216,1.358060,103.940280,SG,Tampines%20Estate
1880226,1.438060,103.826670,SG,Sungai%20Simpang
1880252,1.289670,103.850070,SG,Singapore
1880268,1.363890,103.857500,SG,Serangoon%20Garden
1880271,1.362780,103.897500,SG,Serangoon
1880283,1.450830,103.828610,SG,Sembawang%20Estate
1880348,1.414440,103.906940,SG,Punggol
1880398,1.353890,103.890560,SG,Paya%20Lebar
1880463,1.399440,103.902780,SG,Matilda%20Estate
1880469,1.432540,103.774070,SG,Marsiling
1880486,1.378610,103.971670,SG,Loyang
1880517,1.377780,103.744170,SG,Keat%20Hong%20Village
1880574,1.378330,103.931940,SG,Kampong%20Pasir%20Ris
1880586,1.377780,103.959440,SG,Kampong%20Loyang
1880594,1.322280,103.911350,SG,Kembangan
1880628,1.333330,103.866670,SG,Kallang
1880650,1.359440,103.722780,SG,Hong%20Kah
1880668,1.319530,103.886890,SG,Geylang
1880744,1.328000,103.791000,SG,Bukit%20Timah
1880750,1.284170,103.823060,SG,Bukit%20Merah%20Estate
1880756,1.287220,103.808330,SG,Brickworks%20Estate
1880761,1.311000,103.694000,SG,Boon%20Lay
1881919,1.350400,103.848750,SG,Bishan%20New%20Town
1881921,1.359030,103.763680,SG,Bukit%20Batok%20New%20Town
1881948,1.356670,103.890830,SG,Hougang%20New%20Town
1881952,1.328880,103.739950,SG,Jurong%20East
1881953,1.334170,103.722780,SG,Jurong%20Town
1881955,1.350280,103.722780,SG,Jurong%20West
1881957,1.337500,103.909170,SG,Kaki%20Bukit%20Estate
1882033,1.327130,103.884130,SG,MacPherson
1882044,1.282500,103.838060,SG,Outram%20Park
1882056,34.882500,128.626670,KR,Sinhyeon
1882101,1.350830,103.870830,SG,Serangoon%20New%20Town
1882103,1.341110,103.956110,SG,Simei%20New%20Town
1882115,1.349170,103.949720,SG,Tampines%20New%20Town
1882155,1.433330,103.831110,SG,Yishun%20New%20Town
1882316,1.438010,103.788770,SG,Woodlands
1882402,1.376110,103.901670,SG,Kangkar
1882778,1.303060,103.907780,SG,Marine%20Parade
1884138,34.760620,127.662150,KR,Yeosu
1884178,34.941400,127.695690,KR,Gwangyang
1884365,1.380280,103.839720,SG,Ang%20Mo%20Kio%20New%20Town
1884367,1.379720,103.764720,SG,Bukit%20Panjang%20New%20Town
1884382,1.326390,103.941670,SG,Bedok%20New%20Town
1884384,1.315830,103.764720,SG,Clementi%20Housing%20Estate
1884385,1.372220,103.947780,SG,Pasir%20Ris%20New%20Town
1884386,1.294170,103.802500,SG,Queenstown%20Estate
1884403,1.274720,103.811670,SG,Telok%20Blangah
1884737,1.382500,103.749720,SG,Choa%20Chu%20Kang%20New%20Town
1885400,19.742760,109.344920,CN,Zhonghe
1885823,31.766670,104.716670,CN,Jiangyou
1886598,36.129440,127.100000,KR,Yonmu
1886760,31.304080,120.595380,CN,Suzhou
1886762,29.988690,122.204880,CN,Zhoushan
1887985,5.289000,100.247000,MY,Kampung%20Teluk%20Kumbar
1889792,39.403330,125.508890,KP,Ch%27osal-li
1892823,37.543890,129.106940,KR,Donghae%20City
1893595,19.509270,109.392750,CN,Dacheng
1894616,26.335830,127.801390,JP,Okinawa
1895695,31.486210,131.242100,JP,Kushima
1896102,32.983330,129.083330,JP,Kamigoto
1896348,33.955000,131.950000,JP,Hikari
1896953,37.291670,127.507780,KR,Pubal
1897000,37.438610,127.137780,KR,Seongnam-si
1897007,37.540000,127.205560,KR,Hanam
1897118,37.652500,127.307500,KR,Hwado
1897122,37.636670,127.214170,KR,Namyangju
1897997,34.574440,117.095280,CN,Wuduan
1898013,33.798330,117.866390,CN,Guanshan
1898359,31.255970,120.518570,CN,Mudu
1898494,31.193300,120.717580,CN,Songling
1899102,34.383330,131.200000,JP,Nagato
1904024,29.858340,105.973060,CN,Luefeng
1904026,29.956730,105.750920,CN,Xinsheng
1904046,29.738530,105.979410,CN,Yongxi
1904048,29.817960,106.159270,CN,Pulue
1904050,29.742480,106.475080,CN,Caijiagang
1904058,29.689470,105.501000,CN,Tieshan
1904071,29.566170,105.543380,CN,Hebao
1904072,29.621730,105.692650,CN,Baoxing
1904076,29.644300,106.069560,CN,Damiao
1904080,29.556050,106.160020,CN,Daxing
1904091,29.513600,106.060620,CN,Jinlong
1904094,29.488010,105.867650,CN,Sanjiao
1904121,29.335670,106.145210,CN,Guangpu
1904136,29.314460,105.992650,CN,Chenshi
1904138,29.339380,105.826760,CN,Qingfeng
1904163,29.256960,106.062900,CN,Wutan
1904172,29.182090,105.834360,CN,Wujian
1904174,29.136960,105.869880,CN,Hegeng
1904187,29.151070,105.784030,CN,Xianlong
1904188,29.158970,105.747030,CN,Ji%27an
1904391,20.246700,100.454010,LA,Ban%20Houakhoua
1904564,10.811000,106.706000,VN,Binh%20Thanh
1905431,26.720280,108.129720,CN,Kaitang
1905846,26.530830,107.631390,CN,Bibo
1906074,26.090830,108.765280,CN,Jiuchao
1906095,25.910830,109.176390,CN,Zhaoxing
1907123,35.971130,139.649100,JP,Hasuda
1907125,35.872660,139.513690,JP,Kamifukuoka
1907146,35.852950,139.412120,JP,Sayama
1907148,35.736670,139.323610,JP,Fussa
1907190,35.522780,139.319440,JP,Minawa
1907242,35.372780,139.391670,JP,Nihammatsu
1907270,35.320030,139.158200,JP,Kamioi
1907299,35.804720,139.601940,JP,Asaka
1907300,35.789440,139.623330,JP,Wako
1907301,35.815000,139.685300,JP,Shimotoda
1907307,35.350430,139.870290,JP,Kimitsu
1907309,35.140000,139.619170,JP,Miura
1907959,34.972780,105.630280,CN,Anfu
1907960,34.695830,105.288890,CN,Baijiawan
1907961,34.847570,105.370430,CN,Baliwan
1907965,34.897500,105.186390,CN,Dashi
1907966,34.958890,105.336110,CN,Dazhuang
1907969,34.683800,105.810000,CN,Guochuan
1907975,34.811390,105.434440,CN,Jinshan
1907976,34.820830,105.033890,CN,Jutou
1907977,34.166390,105.541110,CN,Kuanchuan
1907979,34.891390,105.719170,CN,Liuping
1907990,34.804720,105.577780,CN,Qianhu
1907994,34.153890,105.129720,CN,Shiqiao
1907996,34.062500,105.222100,CN,Suhe
1908000,34.885000,105.541670,CN,Wangyao
1908001,34.833890,105.761670,CN,Wangyin
1908004,34.651930,105.053520,CN,Wenquan
1908009,34.861110,105.837500,CN,Xingfeng
1908010,34.038210,105.344220,CN,Xinglong
1908011,34.775970,105.322160,CN,Xinxing
1908015,34.937220,105.646670,CN,Yebao
1908016,34.289940,105.272250,CN,Yongping
1908018,34.938060,105.877500,CN,Zhongshan
1909053,28.987730,105.924410,CN,Shima
1909733,29.378610,106.540000,CN,Banan
1912205,35.406110,129.168610,KR,Ungsang
1912209,37.589720,127.220280,KR,Wabu
1912383,36.701670,120.351110,CN,Dianbu
1912420,36.824170,120.226110,CN,Yunshan
1913126,22.721710,113.292610,CN,Nantou
1913154,22.255030,113.466920,CN,Tanzhou
1913189,22.552260,113.979120,CN,Shahe
1914158,32.289980,105.513260,CN,Xiasi
1914235,29.030280,106.970280,CN,Conglin
1914237,29.075410,106.205600,CN,Ciyun
1914240,29.116840,106.510060,CN,Xiaba
1914248,29.247220,106.594170,CN,Anlan
1914250,29.282220,106.898060,CN,Shilong
1914252,29.334720,106.652220,CN,Nanpeng
1914255,29.461940,106.704720,CN,Huimin
1914256,29.465830,106.770830,CN,Ersheng
1914265,29.719750,106.723420,CN,Yufengshan
1914267,29.684970,106.444420,CN,Tongjiaxi
1914274,29.890290,106.897270,CN,Dasheng
1914275,29.903610,106.038750,CN,Taiping
1914276,29.925300,106.490700,CN,Tuchang
1914280,30.000430,106.952040,CN,Honghu
1914825,19.461410,109.660400,CN,Lanyang
1914915,19.641860,109.354500,CN,Guangcun
1914927,19.789400,109.215000,CN,Sandu
1914932,19.807550,109.345390,CN,Mutang
1914952,19.708680,109.456100,CN,Dongcheng
1914965,19.528310,109.632790,CN,Heqing
1916012,18.782290,109.501300,CN,Wuzhishan
1916862,23.095460,113.791950,CN,Shijie
1919014,29.991520,120.898450,CN,Lianghu
1920772,35.912220,116.311670,CN,Zhoucheng
1921372,39.028610,121.695000,CN,Dalianwan
1921495,39.235830,122.723610,CN,Xiaochangshan
1922014,27.759950,118.030660,CN,Wuyishan
1925936,35.249720,128.520000,KR,Naeso
1925943,35.801670,128.500830,KR,Hwawon
1926004,34.233330,135.166670,JP,Wakayama
1926006,33.751390,132.701390,JP,Iyo
1926020,33.223750,132.560010,JP,Uwajima
1926054,33.916670,133.183330,JP,Saijo
1926055,33.500000,132.550000,JP,Ozu
1926099,33.839160,132.765740,JP,Matsuyama
1926101,33.787570,132.711240,JP,Masaki-cho
1926116,34.016540,133.578440,JP,Kawanoecho
1926134,34.070010,133.000230,JP,Imabari
1926142,33.976610,132.777670,JP,Hojo
1926143,32.963670,132.566100,JP,Mishohirajo
1926150,33.770370,132.789770,JP,Haramachi
1927558,28.200000,112.846110,CN,Leifeng
1927639,29.374550,113.094810,CN,Yueyang
1929434,26.467220,111.968060,CN,Bojia
1930074,27.405560,111.986940,CN,Santangpu
1931681,22.287500,114.144170,HK,Victoria
1937274,-8.521670,126.998330,TL,Lospalos
1942226,31.081250,108.411640,CN,Zhaojia
1942230,31.330100,109.439910,CN,Gulu
1942248,30.569600,108.437520,CN,Zouma
1942254,30.146700,107.319600,CN,Yantai
1942265,30.237630,106.127040,CN,Sanmiao
1942269,28.524850,108.880380,CN,Rongxi
1942274,29.081390,106.816390,CN,Longsheng
1943235,-8.643060,126.378330,TL,Venilale
1948005,37.477220,126.866390,KR,Gwangmyeong
1948015,14.899440,101.708330,TH,Amphoe%20Sikhiu
1948720,28.531260,108.611000,CN,Lixi
1950953,39.462750,125.605940,KP,Paek%27ak
1963770,-6.837780,107.472780,ID,Padalarang
1964032,-6.820000,107.257220,ID,Ciranjang-hilir
1966184,-7.116940,107.501940,ID,Leuwiliang
1966336,14.662700,121.032800,PH,Bagong%20Pagasa
1978681,7.160830,124.475000,PH,Malingao
1985663,-6.236390,106.508330,ID,Cikupa
1990589,-6.098890,106.638060,ID,Teluknaga
1993459,24.069200,120.551200,TW,Changhua
1997228,23.919600,115.780100,CN,Hedong
1999251,-7.795560,110.586670,ID,Karangnongko
2005057,-7.795560,110.326390,ID,Gamping%20Lor
2005237,-7.826940,110.329170,ID,Kasihan
2010971,-7.549720,110.716390,ID,Ngemplak
2010985,-7.551940,110.737780,ID,Kartasura
2011457,-7.590830,110.704440,ID,Gatak
2012484,53.920200,102.044200,RU,Zima
2012557,56.576650,104.129680,RU,Zheleznogorsk-Ilimskiy
2012593,53.735860,127.255980,RU,Zeya
2013159,62.031140,129.722880,RU,Yakutsk
2013229,47.533420,134.757850,RU,Vyazemskiy
2013258,42.730120,133.083810,RU,Vrangel%27
2013348,43.105620,131.873530,RU,Vladivostok
2013399,56.121280,101.177670,RU,Vikhorevka
2013923,56.797900,105.786570,RU,Ust%27-Kut
2013952,58.000560,102.661940,RU,Ust%27-Ilimsk
2014006,43.804670,131.957340,RU,Ussuriysk
2014022,52.751940,103.645280,RU,Usol%27ye-Sibirskoye
2014407,51.826480,107.599790,RU,Ulan-Ude
2014624,66.429890,112.402100,RU,Udachny
2014718,55.149410,124.736760,RU,Tynda
2014927,54.567590,100.576590,RU,Tulun
2015051,43.302680,132.078880,RU,Trudovoye
2015310,42.970960,132.410350,RU,Fokino
2015833,51.374980,128.140100,RU,Svobodnyy
2016187,44.600590,132.820420,RU,Spassk-Dal%27niy
2016422,51.662100,103.709960,RU,Slyudyanka
2016701,52.003180,127.676220,RU,Shimanovsk
2016764,52.215910,104.099340,RU,Shelekhov
2016910,55.638260,109.327090,RU,Severobaykal%27sk
2017487,49.795730,129.403460,RU,Raychikhinsk
2017945,51.275800,108.847140,RU,Petrovsk-Zabaykal%27skiy
2018116,43.119920,133.123160,RU,Partizansk
2019309,56.658360,124.724990,RU,Neryungri
2019326,51.979810,116.586930,RU,Nerchinsk
2019528,42.843600,132.918310,RU,Nakhodka
2019951,62.535280,113.961110,RU,Mirny
2020689,46.444600,134.293420,RU,Luchegorsk
2020812,45.471710,133.398270,RU,Lesozavodsk
2020838,60.723830,114.934470,RU,Lensk
2021066,50.349560,106.451000,RU,Kyakhta
2021618,50.092840,118.032240,RU,Krasnokamensk
2021851,50.550340,137.009950,RU,Komsomolsk-on-Amur
2022890,48.462040,135.097100,RU,Khabarovsk
2023058,44.271630,135.051450,RU,Kavalerovo
2023469,52.295660,104.290760,RU,Irkutsk
2023782,51.283330,106.500000,RU,Gusinoozyorsk
2025159,45.931490,133.739060,RU,Dalnerechensk
2025339,52.043110,113.491710,RU,Chita
2025404,50.335690,127.512140,RU,Chigiri
2025527,53.147450,103.081920,RU,Cheremkhovo
2026126,50.391380,116.533550,RU,Borzya
2026303,43.111200,132.350210,RU,Bol%27soj%20Kamen%27
2026583,57.853450,114.204070,RU,Bodaybo
2026609,50.275930,127.526370,RU,Blagoveshchensk
2026643,48.793000,132.920330,RU,Birobidzhan
2026696,46.812930,134.250120,RU,Bikin
2026895,50.912390,128.512380,RU,Belogorsk
2026979,51.515000,104.140200,RU,Baykal%27sk
2027296,65.933810,111.483400,RU,Aykhal
2027456,43.357570,132.191370,RU,Artem
2027468,44.156950,133.273310,RU,Arsen%27yev
2027667,52.559680,103.914130,RU,Angarsk
2027749,50.232210,136.897030,RU,Amursk
2027968,58.612320,125.400020,RU,Aldan
2028078,51.107540,114.541730,RU,Aginskoye
2028462,47.907710,106.883240,MN,Ulan%20Bator
2028606,47.475000,101.454170,MN,Tsetserleg
2029156,50.231390,106.207780,MN,Suehbaatar
2029656,47.319440,110.655560,MN,Undurkhaan
2029901,47.766670,107.283330,MN,Nalayh
2029945,49.634170,100.162500,MN,Moeroen
2030474,44.670240,102.174910,MN,Bogd
2031405,49.033330,104.083330,MN,Erdenet
2031517,47.706940,106.952780,MN,Dzuunmod
2031533,48.852290,106.457860,MN,Dzuunharaa
2031964,49.486670,105.922780,MN,Darhan
2032007,43.570830,104.425000,MN,Dalandzadgad
2032054,48.072570,114.532640,MN,Choibalsan
2032081,44.882390,110.116310,MN,Saynshand
2032201,48.812500,103.534720,MN,Bulgan
2032533,46.194440,100.718060,MN,Bayanhongor
2032614,46.680560,113.279170,MN,Baruun-Urt
2032814,46.263890,102.775000,MN,Arvayheer
2033128,45.849630,123.197910,CN,Zhenlai
2033135,43.510670,123.500690,CN,Shuangliao
2033147,45.705950,125.266060,CN,Zhaozhou
2033149,45.519710,125.076330,CN,Zhaoyuan
2033168,46.052230,125.955200,CN,Zhaodong
2033196,40.783410,114.871390,CN,Zhangjiakou
2033225,48.009450,122.736510,CN,Zhalantun
2033242,44.827510,126.540630,CN,Yushu
2033301,47.853060,128.835650,CN,Youhao
2033370,40.664720,122.231760,CN,Yingkou
2033403,46.322300,129.560810,CN,Yilan
2033413,47.721430,128.875290,CN,Yichun
2033423,41.397500,119.640830,CN,Yebaishou
2033449,43.291940,126.009440,CN,Yantongshan
2033467,42.888250,129.502410,CN,Yanji
2033536,49.283330,120.733330,CN,Yakeshi
2033574,40.612050,115.064630,CN,Xuanhua
2033602,40.292780,123.274440,CN,Xiuyan
2033667,48.287010,129.523370,CN,Xinqing
2033675,41.990830,122.825280,CN,Xinmin
2033685,51.666670,124.400000,CN,Xinlin
2033739,43.956110,125.466110,CN,Xinglongshan
2033766,40.616670,120.716670,CN,Xingcheng
2033824,43.966670,116.033330,CN,Xilin%20Hot
2033866,42.737220,124.722220,CN,Xifeng
2033934,41.297110,124.120920,CN,Xiaoshi
2034135,42.934440,119.023890,CN,Wudan
2034141,44.927540,127.160390,CN,Wuchang
2034221,43.310770,129.763340,CN,Wangqing
2034226,42.059720,126.915830,CN,Hepingjie
2034228,46.832140,126.476570,CN,Wangkui
2034312,46.083330,122.083330,CN,Ulanhot
2034325,52.900000,122.766670,CN,Tuqiang
2034340,42.965620,129.841990,CN,Tumen
2034400,43.612500,122.265280,CN,Tongliao
2034414,41.719720,125.926390,CN,Tonghua
2034439,42.293060,123.841390,CN,Tieling
2034440,46.975440,128.048040,CN,Tieli
2034497,45.333190,122.784640,CN,Taonan
2034599,46.390040,123.408490,CN,Tailai
2034600,46.861350,124.442000,CN,Dorbod
2034615,52.321480,124.697610,CN,Tahe
2034638,41.659170,123.339170,CN,Sujiatun
2034651,47.234890,127.107690,CN,Suiling
2034655,46.648140,126.966560,CN,Suihua
2034657,44.399820,131.147750,CN,Suifenhe
2034691,42.185900,127.478950,CN,Songjianghe
2034714,43.161430,124.377850,CN,Siping
2034754,40.121750,116.647830,CN,Shunyi
2034761,44.411340,126.948270,CN,Shulan
2034786,46.676860,131.132730,CN,Shuangyashan
2034791,43.522590,125.659480,CN,Shuangyang
2034834,45.379800,126.307110,CN,Shuangcheng
2034918,40.705830,110.285560,CN,Shiguai
2034937,41.792220,123.432780,CN,Shenyang
2034995,45.711310,128.580290,CN,Shanhecun
2034996,40.001190,119.753950,CN,Shanhaiguan
2035002,45.205620,128.002420,CN,Shangzhi
2035182,42.081670,126.600280,CN,Sanchazi
2035196,40.541390,110.510830,CN,Salaqi
2035225,46.641420,124.862830,CN,Fendou
2035261,45.768000,130.995300,CN,Qitaihe
2035265,47.339220,123.961540,CN,Qiqihar
2035325,46.698330,126.092100,CN,Qinggang
2035399,45.129020,124.827690,CN,Songyuan
2035453,42.037220,119.288890,CN,Pingzhuang
2035511,42.937190,126.057430,CN,Panshi
2035513,41.188060,122.049440,CN,Panshan
2035593,47.513440,122.887880,CN,Nianzishan
2035601,49.174050,125.219670,CN,Nenjiang
2035610,48.479300,124.870160,CN,Nehe
2035635,40.924100,122.804370,CN,Nantai
2035644,41.098220,120.747920,CN,Nanpiao
2035669,47.133330,129.274260,CN,Lianhe
2035707,42.116670,118.783330,CN,Mujiayingzi
2035715,44.548040,129.625940,CN,Mudanjiang
2035746,45.550000,131.883330,CN,Mishan
2035754,43.102470,128.908480,CN,Antu
2035758,47.179440,125.902840,CN,Mingshui
2035801,42.528690,125.678760,CN,Meihekou
2035836,49.600000,117.433330,CN,Manzhouli
2035966,42.771310,129.423070,CN,Longjing
2035970,47.336010,123.196000,CN,Longjiang
2035980,46.531680,125.103800,CN,Longfeng
2036033,42.284730,125.745440,CN,Liuhe
2036055,43.307270,124.333710,CN,Lishu
2036066,45.276200,130.273320,CN,Linkou
2036069,41.806940,126.907780,CN,Linjiang
2036075,41.240000,119.401110,CN,Lingyuan
2036081,46.554280,131.144930,CN,Lingdong
2036106,41.506110,122.724170,CN,Liaozhong
2036109,42.885450,125.136700,CN,Longshan
2036113,41.271940,123.173060,CN,Liaoyang
2036226,46.257730,126.280650,CN,Lanxi
2036237,46.949850,128.868490,CN,Langxiang
2036241,40.040680,124.335250,CN,Langtoucun
2036266,50.223620,120.170920,CN,E%27erguna
2036283,40.728610,124.784720,CN,Kuandian
2036337,42.533060,124.040280,CN,Kaiyuan
2036338,44.809130,123.081080,CN,Kaitong
2036389,45.293220,130.962170,CN,Jixi
2036401,44.151270,125.829750,CN,Jiutai
2036403,41.066670,122.950000,CN,Jiupu
2036418,44.316670,126.800000,CN,Jishu
2036427,41.107780,121.141670,CN,Jinzhou
2036434,40.764320,120.853270,CN,Lianshan
2036458,41.027500,113.105830,CN,Jining
2036502,43.846520,126.560800,CN,Jilin
2036519,45.256000,131.116370,CN,Jidong
2036536,43.721330,127.334730,CN,Jiaohe
2036581,46.797110,130.311180,CN,Jiamusi
2036595,49.450000,117.700000,CN,Jalai%20Nur
2036597,50.416670,124.116670,CN,Jiagedaqi
2036619,41.941750,123.502660,CN,Hushitai
2036653,42.867360,130.356890,CN,Hunchun
2036662,40.752430,120.835520,CN,Huludao
2036670,47.204170,123.633330,CN,Hulan%20Ergi
2036671,45.893260,126.578360,CN,Hulan
2036685,42.622500,126.261390,CN,Huinan
2036713,41.264720,125.366670,CN,Huanren
2036734,43.558330,128.023890,CN,Huangnihe
2036753,46.236240,130.546420,CN,Huanan
2036776,42.972130,126.741070,CN,Huadian
2036876,46.397400,124.884470,CN,Honggang
2036892,40.810560,111.652220,CN,Hohhot
2036920,45.208370,130.898080,CN,Hengshan
2036933,42.539740,128.997220,CN,Helong
2036959,41.689170,122.112780,CN,Heishan
2036973,50.244130,127.490160,CN,Heihe
2036986,47.347270,130.290330,CN,Hegang
2037013,45.750000,126.650000,CN,Harbin
2037069,47.446630,126.924750,CN,Hailun
2037075,44.571490,129.385390,CN,Hailin
2037078,49.200000,119.700000,CN,Hailar
2037086,40.851580,122.747540,CN,Haicheng
2037201,41.595560,121.792780,CN,Beining
2037222,43.500750,124.819790,CN,Gongzhuling
2037240,41.116670,123.450000,CN,Gongchangling
2037252,50.783330,121.516670,CN,Genhe
2037311,47.920380,123.500460,CN,Gannan
2037330,48.363460,134.298430,CN,Fuyuan
2037334,47.794940,124.457730,CN,Fuyu
2037335,45.183330,124.816670,CN,Fuyu
2037346,42.015560,121.658890,CN,Fuxin
2037355,41.886690,123.943630,CN,Fushun
2037370,46.725940,131.133080,CN,Jixian
2037375,47.247230,132.029570,CN,Fujin
2037391,40.439440,113.153610,CN,Beichengqu
2037393,47.576020,130.813110,CN,Luobei
2037411,40.453610,124.071670,CN,Fengcheng
2037416,44.483330,126.500000,CN,Fate
2037485,43.647500,111.976670,CN,Erenhot
2037494,41.776390,126.031940,CN,Erdaojiang
2037534,43.369540,128.228610,CN,Dunhua
2037611,44.084360,131.118410,CN,Dongning
2037620,41.814440,123.575830,CN,Dongling
2037658,42.673870,125.528850,CN,Dongfeng
2037685,45.347250,130.836930,CN,Didao
2037712,44.536740,125.694270,CN,Dehui
2037799,40.093610,113.291390,CN,Datong
2037820,43.306670,128.511390,CN,Dashitou
2037823,40.637320,122.502510,CN,Dashiqiao
2037860,46.583330,125.000000,CN,Daqing
2037886,40.129170,124.394720,CN,Dandong
2037913,41.165280,121.366670,CN,Linghai
2037927,41.965280,101.063890,CN,Dalain%20Hob
2037930,45.500000,124.300000,CN,Dalai
2038067,42.268330,118.963610,CN,Chifeng
2038080,45.336110,131.004890,CN,Chengzihe
2038087,40.951900,117.958830,CN,Chengde
2038118,42.662230,126.026300,CN,Chaoyang
2038120,41.570280,120.458610,CN,Chaoyang
2038139,42.778840,124.095450,CN,Changtu
2038154,40.216120,116.234710,CN,Changping
2038158,44.272950,123.975590,CN,Changling
2038180,43.880000,125.322780,CN,Changchun
2038185,41.417720,128.196240,CN,Changbai
2038198,44.759800,129.678260,CN,Chaihe
2038274,45.752900,130.584520,CN,Boli
2038283,45.742740,127.460530,CN,Bin%20Xian
2038300,41.288610,123.765000,CN,Benxi
2038342,41.791940,120.779170,CN,Beipiao
2038365,48.266670,126.600000,CN,Bei%27an
2038421,46.076220,127.393690,CN,Bayan
2038432,40.651600,109.843890,CN,Baotou
2038438,46.574720,131.393180,CN,Baoshan
2038446,46.324520,132.189700,CN,Baoqing
2038482,44.916470,130.517070,CN,Muling
2038529,43.583330,127.566670,CN,Baishishan
2038541,47.606590,126.082310,CN,Baiquan
2038569,45.617510,122.833020,CN,Baicheng
2038584,41.938530,126.419650,CN,Baishan
2038632,41.123610,122.990000,CN,Anshan
2038650,46.448670,125.301610,CN,Anda
2038665,50.566670,123.716670,CN,Oroqen%20Zizhiqi
2038670,49.979460,127.481190,CN,Aihui
2038679,45.545580,126.951910,CN,Acheng
2038854,40.024720,128.159720,KP,Yuktae-dong
2038902,41.908060,129.011110,KP,Yonsa-up
2039589,42.518780,130.334790,KP,Undok
2039623,40.199440,124.531670,KP,Uiju
2040480,40.377040,125.878670,KP,Songwon
2040674,42.351180,130.383070,KP,Sonbong
2040893,40.100560,124.398060,KP,Sinuiju
2040959,40.039710,128.194300,KP,Sinp%27o
2041137,41.078890,126.375000,KP,Sijung
2041442,41.803560,128.318860,KP,Samjiyon-up
2041533,40.389440,125.046670,KP,Sakchu-up
2041702,42.062240,129.704570,KP,Puryong-up
2042249,40.018330,127.454720,KP,Yonggwang-up
2042255,41.447780,129.655560,KP,Orang
2042267,42.957220,129.993330,KP,Onsong
2042498,41.713610,129.684440,KP,Ranam
2042500,42.953890,129.857220,KP,Namyang-nodongjagu
2042503,42.950440,129.855710,KP,Namyang
2042645,42.255590,130.283080,KP,Rajin
2042704,40.372780,126.308330,KP,Songwon-up
2042709,41.255560,129.492780,KP,Hwasong
2042718,41.070560,129.429170,KP,Myongch%27on
2042738,42.226090,129.207760,KP,Musan-up
2042893,41.154720,126.289440,KP,Manp%27o
2042987,41.587780,129.606110,KP,Kyongsong
2043335,40.603890,125.946670,KP,Kop%27ung
2043484,40.964170,129.327780,KP,Kilju
2043531,41.090280,128.293330,KP,Kapsan-up
2043572,40.969460,126.585230,KP,Kanggye
2043677,40.323060,128.655280,KP,Iwon-up
2043835,41.395300,128.187270,KP,Hyesan-dong
2043837,41.401670,128.177780,KP,Hyesan
